id,clock,core,thread,is_L2,L2,is_L3,L3,is_smart_cache,smart_cache,SP,m_cap,m_bus,m_clock,capacity,generation,rpm(0)/read(1),cache(0)/write(1),score
97338,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,27.0,256.0,256.0,1320.0,4.026,2.0,7200.0,16000.0,198027.0
97340,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,32.0,512.0,256.0,1400.0,4.026,2.0,7200.0,8000.0,147870.0
97341,2.66,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,27.0,256.0,256.0,1320.0,3.071,2.0,7200.0,16000.0,104610.0
97342,3.0,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,6.0,256.0,128.0,800.0,2.0469999999999997,2.0,7200.0,8000.0,111576.0
97344,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,2.56,2.0,7200.0,2000.0,39617.0
97348,2.0,2.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,2.0469999999999997,2.0,7200.0,8000.0,116319.0
97350,3.0,1.0,1.0,0.0,0.0,1.0,2000.0,0.0,0.0,16.0,256.0,64.0,800.0,1.023,2.0,7200.0,8000.0,76752.0
97354,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,32.0,512.0,256.0,1400.0,3.3280000000000003,2.0,7200.0,32000.0,210904.0
97355,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,27.0,256.0,256.0,1320.0,4.026,2.0,7200.0,16000.0,200482.0
97356,2.4,1.0,1.0,1.0,128.0,0.0,0.0,0.0,0.0,1440.0,1024.0,256.0,4000.0,0.735,2.0,4200.0,2000.0,23294.0
97357,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,3.3280000000000003,2.0,7200.0,16000.0,152051.0
97358,3.16,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,32.0,512.0,256.0,800.0,3.07,2.0,7200.0,32000.0,230683.0
97361,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,40.0,256.0,64.0,1000.0,4.095,2.0,7200.0,16000.0,124987.0
97363,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,550.0,3.582,1.0,7200.0,2000.0,32486.0
97366,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.046,2.0,7200.0,16000.0,156104.0
97368,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,1.024,1.0,7200.0,8000.0,62772.0
97376,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.048,2.0,7200.0,32000.0,182673.0
97380,2.2,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,16.0,256.0,128.0,800.0,2.048,2.0,7200.0,8000.0,93805.0
97381,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,4.095,2.0,7200.0,16000.0,174240.0
97384,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,32.0,256.0,128.0,2000.0,3.326,2.0,7200.0,16000.0,151652.0
97386,1.66,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,7.0,128.0,64.0,900.0,2.0469999999999997,2.0,7200.0,16000.0,60300.0
97387,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.048,2.0,7200.0,8000.0,141017.0
97398,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,2.56,2.0,7200.0,2000.0,66199.0
97399,3.0,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,96.0,320.0,320.0,1584.0,4.096,2.0,7200.0,16000.0,124998.0
97402,2.66,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,320.0,512.0,256.0,1660.0,2.048,2.0,7200.0,16000.0,140518.0
97407,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,2.5580000000000003,2.0,7200.0,16000.0,168596.0
97412,3.16,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,2.0469999999999997,2.0,7200.0,16000.0,141027.0
97414,3.16,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,2.0469999999999997,2.0,7200.0,16000.0,141277.0
97416,2.4,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,27.0,256.0,256.0,1320.0,2.0469999999999997,2.0,7200.0,8000.0,118944.0
97417,2.2,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,16.0,256.0,128.0,800.0,2.815,2.0,7200.0,16000.0,93380.0
97418,2.0,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,3.582,2.0,7200.0,8000.0,85185.0
97419,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,2.0469999999999997,1.0,7200.0,8000.0,71873.0
97430,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,56.0,512.0,256.0,1550.0,2.0469999999999997,2.0,7200.0,16000.0,76095.0
97442,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,40.0,256.0,64.0,990.0,2.048,2.0,5400.0,128000.0,108226.0
97443,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,2.56,2.0,7200.0,2000.0,35069.0
97444,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,16.0,256.0,128.0,800.0,2.048,1.0,7200.0,8000.0,68668.0
97445,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,2.56,2.0,7200.0,2000.0,36374.0
97446,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,2.0,32.0,64.0,332.0,0.384,0.0,5400.0,2000.0,21166.0
97447,1.83,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,7.0,128.0,64.0,900.0,2.046,2.0,5400.0,16000.0,69003.0
97448,2.0,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.0469999999999997,2.0,5400.0,8000.0,95112.0
97450,1.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,256.0,2048.0,64.0,6008.0,0.735,1.0,4200.0,2000.0,17996.0
97451,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,3.3280000000000003,2.0,7200.0,8000.0,189635.0
97452,2.8,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,120.0,256.0,128.0,1400.0,2.048,2.0,7200.0,16000.0,93513.0
97453,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,650.0,1.536,1.0,7200.0,2000.0,43770.0
97454,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,650.0,3.327,2.0,7200.0,16000.0,146442.0
97462,2.66,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,3.327,2.0,7200.0,16000.0,129703.0
97463,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,17.0,256.0,256.0,1000.0,2.0469999999999997,0.0,7200.0,8000.0,80639.0
97465,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,2.56,2.0,7200.0,2000.0,37474.0
97468,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,2.56,2.0,7200.0,2000.0,45262.0
97471,2.5,4.0,4.0,1.0,6000.0,0.0,0.0,0.0,0.0,96.0,320.0,320.0,1584.0,2.048,2.0,7200.0,16000.0,181565.0
97474,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,320.0,512.0,256.0,2252.0,3.327,2.0,7200.0,16000.0,152314.0
97475,2.53,2.0,2.0,1.0,3000.0,0.0,0.0,0.0,0.0,27.0,256.0,256.0,1320.0,2.0469999999999997,2.0,7200.0,32000.0,196025.0
97480,3.0,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,128.0,512.0,256.0,1640.0,3.327,2.0,7200.0,32000.0,224231.0
97482,2.0,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,780.0,2.0380000000000003,2.0,5400.0,8000.0,85230.0
97483,2.53,2.0,2.0,1.0,3000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,2.048,2.0,7200.0,16000.0,144468.0
97484,2.33,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,3.327,2.0,7200.0,16000.0,116762.0
97488,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,16.0,256.0,128.0,800.0,2.048,1.0,7200.0,8000.0,46106.0
97494,2.4,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,128.0,768.0,384.0,1800.0,3.071,2.0,7200.0,8000.0,115445.0
97498,2.53,2.0,2.0,1.0,3000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,2.048,2.0,7200.0,16000.0,130516.0
97504,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,27.0,256.0,256.0,1320.0,4.026,2.0,7200.0,16000.0,203576.0
97507,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,27.0,256.0,256.0,1320.0,2.048,2.0,7200.0,8000.0,170516.0
97510,2.2,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.0469999999999997,2.0,7200.0,32000.0,80977.0
97511,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,320.0,512.0,512.0,1656.0,2.048,2.0,7200.0,16000.0,481051.0
97513,1.7,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,384.0,1024.0,128.0,5012.0,0.96,1.0,5400.0,2000.0,21283.0
97514,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,27.0,256.0,256.0,1320.0,3.0069999999999997,2.0,7200.0,16000.0,199163.0
97516,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,320.0,512.0,256.0,1660.0,2.048,2.0,7200.0,16000.0,146683.0
97521,0.633,1.0,1.0,1.0,128.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,400.0,0.512,0.0,7200.0,2000.0,19454.0
97531,2.83,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,3.072,2.0,7200.0,16000.0,199396.0
97534,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,2.048,1.0,7200.0,2000.0,60446.0
97535,2.2,2.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,1.024,2.0,7200.0,8000.0,102116.0
97536,2.33,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,2.0469999999999997,2.0,7200.0,8000.0,70965.0
97545,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,40.0,256.0,64.0,1000.0,2.048,2.0,7200.0,16000.0,136943.0
97553,2.4,2.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,16.0,256.0,64.0,800.0,3.5839999999999996,2.0,7200.0,8000.0,101218.0
97563,2.4,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,40.0,256.0,64.0,990.0,3.3280000000000003,2.0,7200.0,16000.0,112708.0
97567,3.4,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,650.0,2.048,2.0,7200.0,16000.0,81010.0
97568,2.66,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.03,2.0,7200.0,16000.0,65228.0
97570,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,500.0,1.024,2.0,7200.0,8000.0,74112.0
97571,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,16.0,256.0,128.0,800.0,2.0469999999999997,2.0,7200.0,16000.0,183451.0
97572,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,500.0,1.024,2.0,7200.0,8000.0,74112.0
97573,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,1380.0,3.327,2.0,7200.0,16000.0,121714.0
97574,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,1400.0,3.3280000000000003,2.0,7200.0,2000.0,228759.0
97580,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,480.0,2.048,1.0,7200.0,8000.0,42670.0
97582,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,2.046,2.0,7200.0,8000.0,69526.0
97583,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,2.046,2.0,7200.0,8000.0,70899.0
97584,2.33,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,40.0,256.0,64.0,1000.0,2.048,2.0,7200.0,2000.0,84979.0
97587,2.4,1.0,1.0,1.0,128.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,0.512,1.0,7200.0,2000.0,29720.0
97592,1.86,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,27.0,256.0,256.0,1320.0,3.054,2.0,7200.0,8000.0,76602.0
97597,3.0,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,96.0,640.0,320.0,1584.0,3.326,2.0,7200.0,16000.0,125035.0
97598,2.4,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,3.0069999999999997,2.0,7200.0,16000.0,97012.0
97602,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,3.326,2.0,7200.0,16000.0,132744.0
97605,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,120.0,256.0,128.0,1400.0,3.326,2.0,7200.0,16000.0,139596.0
97614,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,6.142,2.0,7200.0,16000.0,169356.0
97621,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,1400.0,3.3280000000000003,2.0,7200.0,2000.0,217336.0
97628,2.8,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,256.0,64.0,532.0,2.0469999999999997,1.0,7200.0,16000.0,44357.0
97634,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,128.0,512.0,256.0,1640.0,2.0469999999999997,2.0,7200.0,16000.0,216520.0
97635,2.5,4.0,4.0,1.0,6000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,3.323,2.0,7200.0,32000.0,178755.0
97636,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,3.327,2.0,7200.0,16000.0,230318.0
97640,3.16,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.048,2.0,7200.0,16000.0,139324.0
97642,3.16,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.048,2.0,7200.0,16000.0,139324.0
97651,2.2,2.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,2.0469999999999997,2.0,7200.0,16000.0,110453.0
97658,2.2,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,16.0,256.0,64.0,800.0,2.048,2.0,7200.0,8000.0,97670.0
97663,2.13,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,3.054,2.0,7200.0,8000.0,82039.0
97665,3.16,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.048,2.0,7200.0,16000.0,156528.0
97666,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.048,2.0,7200.0,16000.0,217627.0
97667,2.2,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,16.0,256.0,64.0,800.0,2.048,2.0,7200.0,8000.0,97670.0
97673,2.66,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,2.046,2.0,7200.0,16000.0,119550.0
97675,2.66,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,2.046,2.0,7200.0,16000.0,119550.0
97676,2.66,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,2.046,2.0,7200.0,16000.0,131113.0
97681,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,3.327,2.0,7200.0,16000.0,138865.0
97692,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,16.0,256.0,128.0,800.0,3.327,2.0,7200.0,16000.0,154774.0
97694,2.53,2.0,2.0,1.0,3000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,3.3280000000000003,0.0,7200.0,8000.0,123537.0
97696,2.8,1.0,2.0,1.0,512.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,480.0,1.024,1.0,7200.0,2000.0,59681.0
97701,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,3.3280000000000003,2.0,7200.0,16000.0,198588.0
97704,2.83,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,128.0,512.0,256.0,1640.0,3.071,2.0,7200.0,16000.0,203060.0
97707,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,16.0,256.0,64.0,800.0,2.048,2.0,7200.0,16000.0,125633.0
97708,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,550.0,1.024,1.0,7200.0,8000.0,35541.0
97709,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,11.0,128.0,128.0,1000.0,1.023,2.0,7200.0,8000.0,74011.0
97715,2.53,2.0,2.0,1.0,3000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,3.3280000000000003,1.0,7200.0,8000.0,127273.0
97719,2.66,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.048,2.0,7200.0,16000.0,131112.0
97722,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,3.0,64.0,32.0,532.0,2.048,1.0,7200.0,16000.0,33073.0
97723,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,32.0,512.0,256.0,1400.0,3.3280000000000003,2.0,7200.0,32000.0,239426.0
97725,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,3.327,2.0,7200.0,32000.0,184804.0
97730,2.53,2.0,2.0,1.0,3000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.048,2.0,7200.0,8000.0,127458.0
97734,2.53,2.0,2.0,1.0,3000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.048,2.0,7200.0,8000.0,145016.0
97735,2.0,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,650.0,0.512,2.0,5400.0,2000.0,35451.0
97738,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,4.095,2.0,7200.0,16000.0,173535.0
97742,3.7,4.0,4.0,1.0,4000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,0.384,0.0,7200.0,2000.0,23518.0
97752,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,400.0,2.048,1.0,7200.0,8000.0,40537.0
97757,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,400.0,1.536,1.0,7200.0,8000.0,40096.0
97759,2.4,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.0469999999999997,2.0,7200.0,8000.0,85018.0
97762,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,3.3280000000000003,2.0,7200.0,16000.0,191237.0
97768,2.2,2.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,650.0,2.0469999999999997,2.0,7200.0,16000.0,124937.0
97776,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,3.3280000000000003,2.0,7200.0,16000.0,156501.0
97789,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,16.0,512.0,64.0,1580.0,1.536,2.0,7200.0,8000.0,57663.0
97790,2.2,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,128.0,650.0,1.024,1.0,7200.0,16000.0,40596.0
97791,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,1400.0,2.046,2.0,7200.0,16000.0,125841.0
97795,2.0,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,16.0,512.0,128.0,800.0,2.046,2.0,7200.0,8000.0,78968.0
97798,2.53,2.0,2.0,1.0,3000.0,0.0,0.0,0.0,0.0,27.0,256.0,256.0,1320.0,2.0469999999999997,2.0,7200.0,32000.0,200695.0
97799,1.8,2.0,2.0,0.0,0.0,1.0,2000.0,0.0,0.0,384.0,1024.0,128.0,5012.0,0.22399999999999998,1.0,5400.0,2000.0,22893.0
97800,2.0,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,384.0,1024.0,128.0,5012.0,2.016,1.0,7200.0,2000.0,25251.0
97803,2.66,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,16.0,256.0,64.0,800.0,2.048,2.0,7200.0,8000.0,119073.0
97805,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,3.583,2.0,7200.0,16000.0,148909.0
97816,2.66,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,16.0,256.0,128.0,800.0,2.0469999999999997,2.0,7200.0,8000.0,103832.0
97822,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,96.0,320.0,320.0,1584.0,3.582,2.0,7200.0,32000.0,140645.0
97831,2.4,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,4.096,2.0,7200.0,16000.0,111019.0
97832,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,3.327,2.0,7200.0,32000.0,157213.0
97833,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,4.095,2.0,7200.0,16000.0,184467.0
97836,1.7,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2000.0,2.0,32.0,128.0,166.0,0.639,0.0,7200.0,2000.0,25678.0
97839,3.16,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,64.0,512.0,256.0,1800.0,3.072,2.0,7200.0,16000.0,186636.0
97840,2.4,2.0,2.0,1.0,3000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.046,2.0,5400.0,8000.0,111802.0
97846,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,3.054,2.0,7200.0,8000.0,192346.0
97847,3.0,1.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,6.0,128.0,128.0,600.0,1.536,1.0,7200.0,8000.0,40038.0
97850,2.4,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,2.048,2.0,7200.0,16000.0,171744.0
97851,2.4,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,32.0,512.0,256.0,1200.0,2.048,2.0,7200.0,8000.0,142137.0
97853,1.86,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,7.0,128.0,64.0,648.0,1.022,2.0,7200.0,8000.0,74433.0
97855,2.4,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,4.093999999999999,1.0,7200.0,8000.0,109899.0
97856,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,3.327,2.0,7200.0,16000.0,230428.0
97866,2.53,2.0,2.0,1.0,3000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.048,2.0,7200.0,32000.0,131386.0
97867,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,3.327,2.0,7200.0,32000.0,186987.0
97874,2.4,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,5.0,128.0,128.0,328.0,1.536,1.0,7200.0,2000.0,39382.0
97876,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,3.07,2.0,7200.0,8000.0,120697.0
97879,2.66,4.0,4.0,1.0,12000.0,0.0,0.0,0.0,0.0,16.0,256.0,128.0,800.0,2.0469999999999997,2.0,7200.0,32000.0,171818.0
97882,2.66,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,17.0,256.0,128.0,800.0,2.0469999999999997,2.0,7200.0,16000.0,132724.0
97884,3.0,2.0,2.0,1.0,6000.0,0.0,0.0,0.0,0.0,112.0,512.0,256.0,1800.0,4.093999999999999,2.0,7200.0,32000.0,139620.0
97886,2.4,2.0,2.0,1.0,2000.0,0.0,0.0,0.0,0.0,120.0,256.0,128.0,1400.0,2.0469999999999997,2.0,7200.0,8000.0,124815.0
97891,2.2,2.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,120.0,256.0,128.0,1000.0,2.048,2.0,7200.0,2000.0,124609.0
97892,1.6,1.0,1.0,1.0,512.0,0.0,0.0,0.0,0.0,7.0,128.0,64.0,648.0,1.023,2.0,7200.0,8000.0,43367.0
97894,2.66,2.0,2.0,1.0,4000.0,0.0,0.0,0.0,0.0,32.0,512.0,128.0,1400.0,2.0469999999999997,2.0,7200.0,16000.0,118563.0
97896,2.4,4.0,4.0,1.0,8000.0,0.0,0.0,0.0,0.0,120.0,256.0,128.0,1400.0,3.326,2.0,7200.0,16000.0,135502.0
97897,2.2,2.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,16.0,256.0,128.0,800.0,3.327,2.0,7200.0,16000.0,118637.0
97898,2.2,2.0,2.0,1.0,1000.0,0.0,0.0,0.0,0.0,16.0,256.0,128.0,800.0,3.327,2.0,7200.0,16000.0,118644.0
