,id,capacity,generation
105319,140766,1.014,
105320,140767,3.072,0
105321,140768,0.735,1
105322,140769,2.55,2
105323,140770,2.048,
105324,140771,16.361,3
105325,140772,8.192,3
105326,140773,1.919,1
105327,140774,1.526,2
105328,140775,16.334,3
105329,140776,16.361,3
105330,140777,3.327,3
105331,140778,16.352,3
105332,140779,0.016,
105333,140780,16.383,
105334,140781,1.015,1
105335,140782,2.048,2
105336,140783,2.048,2
105337,140784,8.08,
105338,140785,16.331,
105339,140786,6.143,2
105340,140787,4.096,1
105341,140788,3.328,1
105342,140789,2.551,2
105343,140791,8.103,3
105344,140792,3.327,2
105345,140793,3.328,1
105346,140794,16.361,3
105347,140796,3.327,3
105348,140797,4.095,2
105349,140798,3.306,3
105350,140799,2.046,2
105351,140800,3.071,1
105352,140802,3.319,0
105353,140803,7.662,
105354,140804,16.362,3
105355,140805,8.085,3
105356,140806,3.327,2
105357,140807,1.6,3
105358,140808,,3
105359,140809,2.722,
105360,140811,16.338,2
105361,140812,3.072,2
105362,140813,1.279,1
105363,140814,3.327,2
105364,140815,8.191,2
105365,140816,1.016,1
105366,140817,2.048,2
105367,140818,3.328,2
105368,140819,8.085,3
105369,140821,8.103,3
105370,140822,2.048,2
105371,140823,4.096,3
105372,140824,2.048,2
105373,140825,0.895,2
105374,140826,0.504,1
105375,140827,3.071,
105376,140828,4.088,
105377,140829,1.024,1
105378,140830,3.071,2
105379,140831,16.361,3
105380,140832,3.071,2
105381,140833,3.328,2
105382,140834,3.071,2
105383,140835,3.583,2
105384,140836,3.039,1
105385,140837,3.328,2
105386,140838,16.348,2
105387,140839,2.012,1
105388,140840,3.071,2
105389,140841,3.327,2
105390,140842,8.192,2
105391,140843,3.07,2
105392,140844,8.148,3
105393,140845,8.175,1
105394,140847,4.096,2
105395,140848,2.048,2
105396,140849,25.202,3
105397,140850,3.072,2
105398,140851,4.096,2
105399,140852,3.071,2
105400,140853,16.363,1
105401,140854,8.126,2
105402,140855,32.745,
105403,140856,1.015,2
105404,140857,8.127,3
105405,140858,3.063,2
105406,140859,3.072,2
105407,140860,3.328,1
105408,140861,3.327,2
105409,140862,6.143,2
105410,140863,3.063,2
105411,140864,4.096,2
105412,140865,8.104,
105413,140866,3.328,2
105414,140867,8.192,2
105415,140868,32.745,3
105416,140869,3.071,2
105417,140870,16.361,3
105418,140871,2.048,2
105419,140872,2.048,2
105420,140873,2.815,2
105421,140875,0.512,
105422,140876,8.148,3
105423,140877,1.024,4
105424,140878,2.048,1
105425,140879,3.003,1
105426,140880,0.503,1
105427,140881,1.536,1
105428,140882,11.208,3
105429,140883,2.047,2
105430,140884,3.072,2
105431,140885,2.048,2
105432,140886,2.047,1
105433,140887,16.36,
105434,140888,0.991,2
105435,140889,0.991,1
105436,140890,3.295,2
105437,140891,3.063,2
105438,140892,3.064,1
105439,140894,2.039,3
105440,140895,2.048,1
105441,140896,3.071,2
105442,140897,2.048,3
105443,140899,3.199,2
105444,140900,3.327,3
105445,140902,16.364,3
105446,140903,8.175,3
105447,140904,3.967,2
105448,140905,3.295,2
105449,140906,1.271,2
105450,140907,1.271,2
105451,140908,2.048,1
105452,140909,1.271,2
105453,140910,8.099,
105454,140911,8.165,3
105455,140912,2.047,1
105456,140913,2.048,2
105457,140914,3.32,2
105458,140915,8.192,
105459,140916,3.072,1
105460,140917,3.328,
105461,140918,2.302,2
105462,140920,3.839,2
105463,140921,3.295,2
105464,140923,15.322,3
105465,140924,3.07,2
105466,140925,16.338,
105467,140926,32.652,3
105468,140927,2.046,2
105469,140928,3.072,2
105470,140929,3.072,2
105471,140930,3.328,2
105472,140932,4.096,2
105473,140933,8.157,
105474,140934,2.047,
105475,140935,4.094,
105476,140936,3.327,2
105477,140937,3.327,2
105478,140938,16.339,1
105479,140939,2.047,1
105480,140940,2.048,
105481,140941,3.964,2
105482,140942,3.892,2
105483,140943,7.894,3
105484,140944,1.272,1
105485,140945,3.312,3
105486,140946,8.089,3
105487,140947,2.812,3
105488,140948,0.503,1
105489,140949,6.144,2
105490,140950,0.759,1
105491,140951,3.318,2
105492,140952,3.839,2
105493,140954,3.328,2
105494,140955,3.072,2
105495,140956,1.023,0
105496,140957,3.328,2
105497,140958,2.999,3
105498,140959,3.328,2
105499,140960,3.063,2
105500,140961,8.145,
105501,140962,12.21,3
105502,140963,2.047,
105503,140964,3.326,2
105504,140965,3.584,1
105505,140966,16.282,
105506,140967,1.024,
105507,140968,1.996,
105508,140969,4.056,2
105509,140970,3.327,
105510,140971,0.895,2
105511,140972,3.071,3
105512,140973,9.208,3
105513,140974,1.527,2
105514,140975,3.326,2
105515,140978,1.248,1
105516,140979,2.047,2
105517,140980,3.063,
105518,140981,24.042,1
105519,140982,3.071,2
105520,140983,2.039,2
105521,140984,8.127,3
105522,140985,0.504,1
105523,140986,16.376,2
105524,140987,8.192,2
105525,140988,1.023,1
105526,140989,3.327,2
105527,140991,3.327,2
105528,140992,2.03,3
105529,140993,1.024,1
105530,140994,1.023,1
105531,140995,2.038,2
105532,140996,15.322,3
105533,140997,1.024,1
105534,140998,3.071,2
105535,140999,3.326,2
105536,141000,2.047,
105537,141001,2.047,
105538,141002,2.047,
105539,141004,2.048,2
105540,141005,3.319,2
105541,141006,3.07,2
105542,141007,3.312,3
105543,141008,2.047,2
105544,141009,8.108,3
105545,141010,1.024,
105546,141011,16.352,
105547,141012,2.039,
105548,141013,3.583,2
105549,141014,2.04,2
105550,141015,4.087,2
105551,141016,1.016,2
105552,141017,4.087,2
105553,141018,1.024,2
105554,141019,7.887,3
105555,141020,3.328,2
105556,141021,16.352,3
105557,141022,8.127,3
105558,141023,8.08,3
105559,141024,2.039,2
105560,141025,14.18,
105561,141027,16.357,3
105562,141028,3.304,2
105563,141029,8.175,3
105564,141030,1.016,
105565,141031,16.336,3
105566,141032,6.654,2
105567,141035,16.366,3
105568,141036,16.376,3
105569,141037,16.34,3
105570,141038,3.071,2
105571,141039,3.304,2
105572,141040,2.045,2
105573,141041,1.024,
105574,141042,4.095,3
105575,141044,3.063,2
105576,141045,16.291,
105577,141046,8.09,3
105578,141047,2.039,2
105579,141048,1.279,1
105580,141049,2.048,2
105581,141051,2.047,2
105582,141053,2.047,2
105583,141055,3.07,2
105584,141056,3.584,2
105585,141061,8.175,3
105586,141062,3.312,2
105587,141063,1.024,
105588,141064,8.151,3
105589,141065,1.519,1
105590,141066,3.072,2
105591,141069,2.048,1
105592,141070,3.063,2
105593,141071,3.07,2
105594,141072,3.072,3
105595,141073,3.327,3
105596,141075,3.042,3
105597,141077,2.048,1
105598,141080,8.175,1
105599,141081,8.105,
105600,141082,3.69,3
105601,141085,3.51,2
105602,141089,3.51,2
105603,141090,3.297,3
105604,141092,8.08,
105605,141093,3.297,3
105606,141094,1.918,
105607,141095,12.248,3
105608,141096,4.096,
105609,141097,16.341,3
105610,141098,16.337,3
105611,141099,4.094,3
105612,141100,2.046,3
105613,141101,4.094,3
105614,141102,2.038,2
105615,141103,1.916,2
105616,141104,3.072,2
105617,141105,3.072,2
105618,141106,32.767,1
105619,141109,3.327,2
105620,141110,8.192,
105621,141113,16.337,
105622,141114,16.337,
105623,141115,16.337,
105624,141116,2.039,2
105625,141117,8.156,
105626,141118,3.064,
105627,141119,4.095,2
105628,141121,1.023,1
105629,141122,3.328,2
105630,141123,1.016,1
105631,141124,3.072,1
105632,141125,3.034,3
105633,141126,4.0,3
105634,141127,16.077,
105635,141129,3.555,3
105636,141131,8.103,2
105637,141132,2.999,
105638,141134,3.563,
105639,141135,2.047,2
105640,141136,2.975,1
105641,141137,4.096,2
105642,141139,8.156,3
105643,141140,0.51,1
105644,141141,4.095,3
105645,141142,2.791,3
105646,141143,3.328,2
105647,141144,3.328,2
105648,141145,3.062,2
105649,141147,2.047,2
105650,141148,32.746,3
105651,141149,15.044,
105652,141150,4.096,3
105653,141151,2.048,
105654,141152,3.023,3
105655,141153,4.007,3
105656,141154,2.047,2
105657,141155,1.022,1
105658,141157,7.655,
105659,141158,1.024,1
105660,141159,2.039,2
105661,141160,8.168,3
105662,141161,3.072,1
105663,141163,2.048,1
105664,141164,3.07,2
105665,141165,3.071,2
105666,141166,16.337,3
105667,141167,7.783,3
105668,141169,2.048,
105669,141170,0.736,1
105670,141171,7.639,
105671,141172,8.156,3
105672,141173,8.16,3
105673,141174,4.095,2
105674,141175,4.096,3
105675,141176,7.656,3
105676,141177,3.282,3
105677,141178,3.518,2
105678,141179,3.518,2
105679,141181,16.295,3
105680,141182,7.987,
105681,141183,2.943,2
105682,141186,2.529,
105683,141187,32.742,3
105684,141188,2.047,1
105685,141189,3.328,1
105686,141190,1.79,3
105687,141193,2.046,1
105688,141194,8.127,3
105689,141195,2.046,2
105690,141196,8.107,3
105691,141198,1.014,1
105692,141200,3.808,
105693,141201,12.206,3
105694,141202,2.039,2
105695,141203,3.056,1
105696,141204,3.948,
105697,141205,3.255,3
105698,141206,16.278,3
105699,141207,3.191,3
105700,141208,8.146,2
105701,141209,1.015,1
105702,141211,3.071,2
105703,141212,3.008,2
105704,141213,3.248,3
105705,141214,3.328,2
105706,141215,1.535,1
105707,141216,1.535,1
105708,141217,16.33,3
105709,141219,2.039,2
105710,141220,8.087,
105711,141221,3.541,3
105712,141222,2.047,2
105713,141226,8.09,3
105714,141227,8.09,3
105715,141229,4.067,3
105716,141231,32.767,3
105717,141233,3.648,1
105718,141234,14.23,3
105719,141235,3.455,0
105720,141238,3.071,1
105721,141240,3.071,2
105722,141241,2.048,2
105723,141242,3.072,2
105724,141243,3.072,2
105725,141244,16.383,2
105726,141245,3.071,3
105727,141246,8.14,3
105728,141247,2.047,2
105729,141248,3.026,2
105730,141250,3.298,3
105731,141252,12.721,3
105732,141253,3.072,2
105733,141254,1.535,1
105734,141255,3.583,2
105735,141256,3.327,2
105736,141257,8.04,
105737,141258,2.048,2
105738,141259,3.327,2
105739,141260,8.09,
105740,141261,32.767,1
105741,141262,1.015,1
105742,141264,8.04,
105743,141265,3.318,2
105744,141266,3.318,2
105745,141267,4.003,3
105746,141269,8.156,2
105747,141270,12.287,2
105748,141271,8.085,3
105749,141272,2.048,2
105750,141273,2.966,3
105751,141275,2.022,
105752,141276,4.096,
105753,141278,2.048,2
105754,141279,7.914,3
105755,141280,1.527,2
105756,141281,3.072,1
105757,141282,2.047,2
105758,141283,32.767,3
105759,141284,3.071,3
105760,141286,0.979,
105761,141288,2.048,2
105762,141289,1.527,
105763,141290,1.023,
105764,141291,2.048,1
105765,141292,2.973,1
105766,141293,16.361,3
105767,141294,3.32,2
105768,141295,16.272,3
105769,141296,4.096,2
105770,141297,1.527,
105771,141298,2.979,
105772,141299,3.583,2
105773,141300,2.047,2
105774,141301,10.269,1
105775,141302,1.792,
105776,141303,3.071,2
105777,141305,8.143,3
105778,141306,2.047,2
105779,141307,2.047,2
105780,141309,1.535,1
105781,141311,14.82,
105782,141312,0.894,2
105783,141313,2.045,2
105784,141314,1.023,1
105785,141315,15.849,
105786,141316,8.138,3
105787,141317,2.039,1
105788,141318,2.973,1
105789,141319,12.188,3
105790,141320,16.366,3
105791,141322,3.071,2
105792,141323,2.048,1
105793,141324,16.272,3
105794,141325,3.583,2
105795,141326,2.016,1
105796,141327,16.337,
105797,141328,3.071,1
105798,141329,16.088,3
105799,141330,2.048,2
105800,141332,2.031,1
105801,141333,3.328,2
105802,141334,7.658,3
105803,141335,3.328,2
105804,141336,3.583,2
105805,141337,3.583,2
105806,141339,3.328,
105807,141340,7.935,
105808,141341,3.583,2
105809,141342,3.583,2
105810,141343,16.339,
105811,141344,3.327,2
105812,141345,3.326,2
105813,141346,6.078,
105814,141347,2.048,2
105815,141349,2.048,2
105816,141350,6.078,
105817,141351,3.322,3
105818,141352,2.047,
105819,141353,7.888,
105820,141354,2.047,2
105821,141355,2.04,0
105822,141356,3.317,3
105823,141357,1.023,1
105824,141358,2.047,2
105825,141359,3.067,3
105826,141360,8.168,3
105827,141361,3.328,1
105828,141362,2.047,2
105829,141364,3.564,3
105830,141365,3.551,
105831,141366,8.142,
105832,141367,4.062,2
105833,141368,3.328,2
105834,141369,3.318,2
105835,141370,3.318,2
105836,141371,0.256,
105837,141372,0.256,
105838,141373,0.256,
105839,141374,8.038,3
105840,141376,3.328,1
105841,141377,7.998,
105842,141378,2.047,1
105843,141379,4.087,2
105844,141380,16.36,2
105845,141381,2.558,1
105846,141382,1.471,2
105847,141383,3.07,1
105848,141384,0.512,
105849,141385,12.271,2
105850,141386,16.278,3
105851,141387,1.023,2
105852,141388,3.07,2
105853,141389,3.327,2
105854,141390,3.967,2
105855,141391,3.072,2
105856,141392,3.072,2
105857,141393,3.967,2
105858,141394,4.096,2
105859,141395,2.815,2
105860,141397,8.192,3
105861,141404,32.734,3
105862,141406,1.024,2
105863,141408,0.702,
105864,141409,16.302,3
105865,141410,2.04,2
105866,141411,3.327,2
105867,141415,2.048,1
105868,141416,8.085,3
105869,141417,16.366,3
105870,141418,16.366,3
105871,141420,3.327,2
105872,141422,7.88,
105873,141423,2.032,2
105874,141424,3.04,2
105875,141426,16.363,3
105876,141427,3.328,2
105877,141428,1.788,1
105878,141429,7.787,
105879,141430,3.326,
105880,141432,8.192,
105881,141433,0.495,0
105882,141434,3.948,3
105883,141435,2.04,2
105884,141436,2.047,1
105885,141437,1.0,1
105886,141438,5.12,2
105887,141439,2.048,2
105888,141440,2.038,2
105889,141442,8.109,
105890,141443,16.366,3
105891,141444,2.048,2
105892,141445,3.315,3
105893,141446,2.046,2
105894,141447,3.328,2
105895,141448,8.092,3
105896,141449,3.967,2
105897,141450,3.327,3
105898,141452,2.048,1
105899,141453,3.328,
105900,141454,3.28,
105901,141455,3.328,
105902,141456,2.048,1
105903,141457,3.274,3
105904,141458,8.191,3
105905,141459,5.12,2
105906,141460,8.1,
105907,141461,3.072,2
105908,141462,7.655,
105909,141463,7.655,
105910,141464,2.048,2
105911,141465,3.072,2
105912,141466,4.0,2
105913,141467,4.0,2
105914,141468,3.52,2
105915,141469,16.084,
105916,141470,32.622,3
105917,141471,5.12,2
105918,141472,6.037,3
105919,141473,2.039,2
105920,141475,8.078,3
105921,141476,3.327,
105922,141477,2.048,
105923,141478,5.12,2
105924,141479,1.526,2
105925,141483,3.071,1
105926,141484,3.68,1
105927,141486,3.69,3
105928,141487,2.039,2
105929,141488,3.072,2
105930,141489,6.136,1
105931,141490,3.032,3
105932,141491,3.264,3
105933,141492,3.062,3
105934,141493,16.352,3
105935,141494,3.072,2
105936,141495,16.338,3
105937,141496,3.064,
105938,141497,16.296,3
105939,141498,16.338,3
105940,141499,8.192,2
105941,141500,12.288,2
105942,141501,3.07,2
105943,141502,4.056,3
105944,141503,3.298,3
105945,141504,3.3,3
105946,141505,2.039,2
105947,141506,8.192,3
105948,141507,3.264,2
105949,141508,16.366,3
105950,141509,3.328,2
105951,141510,3.328,2
105952,141511,2.039,2
105953,141512,16.337,3
105954,141513,3.072,2
105955,141516,8.163,3
105956,141517,3.071,3
105957,141518,4.095,3
105958,141519,3.072,2
105959,141520,3.951,
105960,141521,3.07,2
105961,141522,2.039,1
105962,141523,4.009,3
105963,141524,4.096,3
105964,141525,8.157,3
105965,141526,2.047,1
105966,141527,2.979,3
105967,141528,3.839,3
105968,141529,8.191,2
105969,141530,7.168,3
105970,141533,1.503,1
105971,141534,2.813,2
105972,141535,3.072,1
105973,141536,16.361,3
105974,141537,0.503,2
105975,141538,6.117,3
105976,141539,1.503,1
105977,141541,3.062,3
105978,141542,2.048,2
105979,141543,0.736,1
105980,141544,0.503,2
105981,141545,32.767,3
105982,141546,2.551,2
105983,141547,1.503,1
105984,141548,3.576,
105985,141549,16.384,3
105986,141550,3.576,
105987,141551,16.383,2
105988,141553,1.536,
105989,141554,1.024,
105990,141555,0.767,1
105991,141556,2.048,2
105992,141557,2.048,2
105993,141558,3.064,
105994,141559,0.703,0
105995,141561,1.024,1
105996,141562,3.071,2
105997,141563,0.703,0
105998,141564,2.015,1
105999,141565,0.503,
106000,141566,16.332,3
106001,141567,8.192,2
106002,141568,1.978,
106003,141569,0.703,1
106004,141570,2.048,1
106005,141572,3.071,2
106006,141573,7.786,3
106007,141574,2.048,2
106008,141575,8.104,
106009,141576,1.408,1
106010,141577,2.046,2
106011,141578,8.192,2
106012,141579,8.192,2
106013,141580,0.479,1
106014,141581,2.048,2
106015,141582,2.039,2
106016,141583,8.192,2
106017,141586,8.174,3
106018,141587,2.048,
106019,141588,4.095,
106020,141589,4.095,1
106021,141590,3.328,2
106022,141591,3.247,3
106023,141592,24.524,3
106024,141593,2.048,2
106025,141594,1.024,1
106026,141595,1.472,1
106027,141596,3.999,
106028,141597,2.047,2
106029,141598,3.071,3
106030,141599,1.024,2
106031,141601,2.792,3
106032,141602,3.584,2
106033,141603,2.015,1
106034,141604,3.564,
106035,141605,32.693,3
106036,141606,4.095,2
106037,141607,2.999,
106038,141608,2.038,
106039,141609,2.039,1
106040,141610,16.383,2
106041,141611,3.071,2
106042,141612,2.014,3
106043,141613,6.135,3
106044,141614,3.071,3
106045,141615,3.327,3
106046,141616,2.046,2
106047,141617,4.096,3
106048,141619,3.072,2
106049,141620,8.16,2
106050,141621,8.16,2
106051,141622,11.73,3
106052,141623,8.092,3
106053,141624,3.319,2
106054,141625,8.16,2
106055,141626,3.199,2
106056,141627,2.047,1
106057,141629,12.286,2
106058,141630,8.078,3
106059,141631,2.815,2
106060,141632,3.274,3
106061,141633,1.638,3
106062,141634,16.327,3
106063,141636,4.096,2
106064,141637,4.096,2
106065,141638,2.174,2
106066,141639,2.04,2
106067,141641,1.024,2
106068,141642,16.335,3
106069,141643,12.191,3
106070,141644,1.792,2
106071,141645,1.792,2
106072,141646,3.326,2
106073,141647,3.568,3
106074,141648,10.231,
106075,141649,1.79,2
106076,141652,8.192,2
106077,141653,6.142,2
106078,141654,1.534,1
106079,141655,2.039,2
106080,141659,2.938,2
106081,141660,2.039,2
106082,141663,3.037,3
106083,141664,2.938,2
106084,141665,2.938,2
106085,141666,8.191,2
106086,141667,3.576,2
106087,141668,3.327,2
106088,141671,3.064,2
106089,141672,2.046,2
106090,141673,0.736,1
106091,141674,1.023,1
106092,141675,3.576,3
106093,141676,2.04,2
106094,141677,6.056,3
106095,141678,1.536,1
106096,141679,8.192,3
106097,141681,8.044,
106098,141682,3.071,2
106099,141683,3.327,2
106100,141684,4.062,2
106101,141685,24.574,3
106102,141687,2.046,2
106103,141688,12.287,3
106104,141689,20.448,
