,0,name,url,processor_name,maker,type,clock,max_clock,core,thread,is_L2,L2,is_L3,L3,is_smart_cache,smart_cache,PRICE
168,188,AMD EPYC 7601 BOX,https://kakaku.com/item/K0001087343/,EPYC7601,AMD,0,2.2,3.2,32.0,64.0,0.0,0.0,1.0,64000.0,0.0,0.0,711259.0
169,189,インテル Xeon W-3265M バルク,https://kakaku.com/item/K0001211652/,XeonW-3265M (CascadeLake),インテル,LGA3647,2.7,4.6,24.0,48.0,0.0,0.0,1.0,33000.0,0.0,0.0,813999.0
170,192,インテル Pentium Dual-Core G4400 BOX,https://kakaku.com/item/K0000825688/,PentiumDual-CoreG4400 (Skylake),インテル,LGA1151,3.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,8980.0
171,195,インテル Pentium Dual-Core G620 バルク,https://kakaku.com/item/K0000254496/,PentiumDual-CoreG620,インテル,LGA1155,2.6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,9999.0
172,205,インテル Core i3 7320 BOX,https://kakaku.com/item/K0000933415/,Corei37320 (KabyLake-S),インテル,LGA1151,4.1,0.0,2.0,4.0,0.0,0.0,1.0,4000.0,0.0,0.0,20964.0
173,206,インテル Core i3 6320 BOX,https://kakaku.com/item/K0000825687/,Corei36320 (Skylake),インテル,LGA1151,3.9,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4000.0,21175.0
174,207,インテル Core i5 8400 バルク,https://kakaku.com/item/K0001106865/,Corei58400 (CoffeeLake-S),インテル,LGA1151,2.8,4.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9000.0,24300.0
175,208,インテル Xeon E-2124 BOX,https://kakaku.com/item/K0001130764/,XeonE-2124 (CoffeeLake),インテル,LGA1151,3.3,4.3,4.0,4.0,0.0,0.0,0.0,0.0,1.0,8000.0,24859.0
176,209,インテル Xeon E3-1220 v6 BOX,https://kakaku.com/item/K0000957608/,XeonE3-1220V6 (KabyLake-S),インテル,LGA1151,3.0,3.5,4.0,4.0,0.0,0.0,0.0,0.0,1.0,8000.0,25260.0
177,210,インテル Core i3 6300 BOX,https://kakaku.com/item/K0000825683/,Corei36300 (Skylake),インテル,LGA1151,3.8,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4000.0,25417.0
178,211,インテル Xeon E5-2603 v4 BOX,https://kakaku.com/item/K0000869925/,XeonE5-2603V4 (Broadwell-EP),インテル,LGA2011-3,1.7,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,15000.0,26462.0
179,212,インテル Core i5 6600K BOX,https://kakaku.com/item/K0000800542/,Corei56600K (Skylake),インテル,LGA1151,3.5,3.9,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,26480.0
180,213,インテル Xeon Bronze 3104 BOX,https://kakaku.com/item/K0001006707/,XeonBronze3104 (Skylake-SP),インテル,LGA3647,1.7,0.0,6.0,6.0,0.0,0.0,1.0,8250.0,0.0,0.0,26839.0
181,214,インテル Core i5 7500T BOX,https://kakaku.com/item/K0000933413/,Corei57500T (KabyLake-S),インテル,LGA1151,2.7,3.3,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,27225.0
182,216,インテル Core i5 6600 BOX,https://kakaku.com/item/K0000808339/,Corei56600 (Skylake),インテル,LGA1151,3.3,3.9,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,27883.0
183,217,インテル Core i5 7600 BOX,https://kakaku.com/item/K0000932819/,Corei57600 (KabyLake-S),インテル,LGA1151,3.5,4.1,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,30085.0
184,218,AMD Ryzen 7 1700 BOX,https://kakaku.com/item/K0000946575/,Ryzen71700,AMD,SocketAM4,3.0,3.7,8.0,16.0,1.0,4000.0,1.0,16000.0,0.0,0.0,30327.0
185,220,インテル Xeon W-2123 BOX,https://kakaku.com/item/K0001031351/,XeonW-2123 (Skylake-W),インテル,LGA2066,3.6,3.9,4.0,8.0,0.0,0.0,1.0,8250.0,0.0,0.0,37690.0
186,221,インテル Xeon Bronze 3106 BOX,https://kakaku.com/item/K0000982872/,XeonBronze3106 (Skylake-SP),インテル,LGA3647,1.7,0.0,8.0,8.0,0.0,0.0,1.0,11000.0,0.0,0.0,37949.0
187,224,インテル Xeon E3-1275 v6 BOX,https://kakaku.com/item/K0000957609/,XeonE3-1275V6 (KabyLake-S),インテル,LGA1151,3.8,4.2,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,42575.0
188,225,インテル Xeon E-2174G BOX,https://kakaku.com/item/K0001130768/,XeonE-2174G (CoffeeLake),インテル,LGA1151,3.8,4.7,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,42899.0
189,226,インテル Xeon W-2123 バルク,https://kakaku.com/item/K0001098188/,XeonW-2123 (Skylake-W),インテル,LGA2066,3.6,3.9,4.0,8.0,0.0,0.0,1.0,8250.0,0.0,0.0,47303.0
190,228,インテル Core i7 7800X,https://kakaku.com/item/K0000970157/,Corei77800X (Skylake-X),インテル,LGA2066,3.5,4.0,6.0,12.0,0.0,0.0,1.0,8250.0,0.0,0.0,49798.0
191,229,インテル Xeon Silver 4108 BOX,https://kakaku.com/item/K0000982868/,XeonSilver4108 (Skylake-SP),インテル,LGA3647,1.8,3.0,8.0,16.0,0.0,0.0,1.0,11000.0,0.0,0.0,52750.0
192,230,インテル Core i7 4771 BOX,https://kakaku.com/item/K0000568222/,Corei74771 (Haswell),インテル,LGA1150,3.5,3.9,4.0,8.0,0.0,0.0,0.0,0.0,1.0,8000.0,54000.0
193,232,インテル Xeon Silver 4112 BOX,https://kakaku.com/item/K0000982866/,XeonSilver4112 (Skylake-SP),インテル,LGA3647,2.6,3.0,4.0,8.0,0.0,0.0,1.0,8250.0,0.0,0.0,61929.0
194,234,インテル Xeon W-2125 バルク,https://kakaku.com/item/K0001098189/,XeonW-2125 (Skylake-W),インテル,LGA2066,4.0,4.5,4.0,8.0,0.0,0.0,1.0,8250.0,0.0,0.0,64799.0
195,236,インテル Xeon Silver 4112 バルク,https://kakaku.com/item/K0000982867/,XeonSilver4112 (Skylake-SP),インテル,LGA3647,2.6,3.0,4.0,8.0,0.0,0.0,1.0,8250.0,0.0,0.0,74249.0
196,237,インテル Xeon E5-1650 v4 BOX,https://kakaku.com/item/K0000904453/,XeonE5-1650V4 (Broadwell-EP),インテル,LGA2011-3,3.6,4.0,6.0,12.0,0.0,0.0,1.0,15000.0,0.0,0.0,77204.0
197,238,インテル Xeon Silver 4214 BOX,https://kakaku.com/item/K0001159424/,XeonSilver4214 (CascadeLake-SP),インテル,LGA3647,2.2,3.2,12.0,24.0,0.0,0.0,1.0,17000.0,0.0,0.0,86450.0
198,239,インテル Xeon W-2133 バルク,https://kakaku.com/item/K0001098190/,XeonW-2133 (Skylake-W),インテル,LGA2066,3.6,3.9,6.0,12.0,0.0,0.0,1.0,8250.0,0.0,0.0,87371.0
199,240,インテル Xeon E5-2630 v3 BOX,https://kakaku.com/item/K0000691496/,XeonE5-2630V3 (Haswell-EP),インテル,LGA2011-3,2.4,3.2,8.0,16.0,0.0,0.0,0.0,0.0,1.0,20000.0,88046.0
200,241,インテル Xeon Silver 4114 BOX,https://kakaku.com/item/K0000982864/,XeonSilver4114 (Skylake-SP),インテル,LGA3647,2.2,3.0,10.0,20.0,0.0,0.0,1.0,13750.0,0.0,0.0,89979.0
201,242,AMD EPYC 7251 BOX,https://kakaku.com/item/K0001087354/,EPYC7251,AMD,0,2.1,2.9,8.0,16.0,0.0,0.0,1.0,32000.0,0.0,0.0,98779.0
202,244,インテル Xeon W-2135 BOX,https://kakaku.com/item/K0001031352/,XeonW-2135 (Skylake-W),インテル,LGA2066,3.7,4.5,6.0,12.0,0.0,0.0,1.0,8250.0,0.0,0.0,104590.0
203,245,AMD EPYC 7351P BOX,https://kakaku.com/item/K0001087350/,EPYC7351P,AMD,0,2.4,2.9,16.0,32.0,0.0,0.0,1.0,64000.0,0.0,0.0,109999.0
204,247,インテル Core i9 7940X BOX,https://kakaku.com/item/K0001008608/,Corei97940X (Skylake-X),インテル,LGA2066,3.1,4.3,14.0,28.0,0.0,0.0,1.0,19250.0,0.0,0.0,117480.0
205,248,インテル Xeon W-2135 バルク,https://kakaku.com/item/K0001098191/,XeonW-2135 (Skylake-W),インテル,LGA2066,3.7,4.5,6.0,12.0,0.0,0.0,1.0,8250.0,0.0,0.0,118799.0
206,249,インテル Xeon Silver 4116 バルク,https://kakaku.com/item/K0000982863/,XeonSilver4116 (Skylake-SP),インテル,LGA3647,2.1,3.0,12.0,24.0,0.0,0.0,1.0,16500.0,0.0,0.0,126093.0
207,250,インテル Xeon Silver 4116 BOX,https://kakaku.com/item/K0000982862/,XeonSilver4116 (Skylake-SP),インテル,LGA3647,2.1,3.0,12.0,24.0,0.0,0.0,1.0,16500.0,0.0,0.0,128699.0
208,252,インテル Xeon E5-4603 BOX,https://kakaku.com/item/K0000377277/,XeonE5-4603,インテル,LGA2011,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,10000.0,142698.0
209,253,インテル Core i9 7960X BOX,https://kakaku.com/item/K0001008609/,Corei97960X (Skylake-X),インテル,LGA2066,2.8,4.2,16.0,32.0,0.0,0.0,1.0,22000.0,0.0,0.0,142780.0
210,254,インテル Xeon E5-2650 v4 BOX,https://kakaku.com/item/K0000869939/,XeonE5-2650V4 (Broadwell-EP),インテル,LGA2011-3,2.2,2.9,12.0,24.0,0.0,0.0,0.0,0.0,1.0,30000.0,148499.0
211,255,インテル Xeon Gold 5122 BOX,https://kakaku.com/item/K0000982844/,XeonGold5122 (Skylake-SP),インテル,LGA3647,3.6,3.7,4.0,8.0,0.0,0.0,1.0,16500.0,0.0,0.0,149890.0
212,256,インテル Xeon W-3225 バルク,https://kakaku.com/item/K0001211657/,XeonW-3225 (CascadeLake),インテル,LGA3647,3.7,4.4,8.0,16.0,0.0,0.0,1.0,16500.0,0.0,0.0,159490.0
213,257,インテル Xeon W-2145 バルク,https://kakaku.com/item/K0001098192/,XeonW-2145 (Skylake-W),インテル,LGA2066,3.7,4.5,8.0,16.0,0.0,0.0,1.0,11000.0,0.0,0.0,159839.0
214,259,インテル Core i9 7980XE Extreme Edition BOX,https://kakaku.com/item/K0001008610/,Corei97980XE (Skylake-X),インテル,LGA2066,2.6,4.2,18.0,36.0,0.0,0.0,1.0,24750.0,0.0,0.0,166980.0
215,260,インテル Xeon E5-2670 v2 バルク,https://kakaku.com/item/K0000575844/,XeonE5-2670V2 (IvyBridge),インテル,LGA2011,2.5,3.3,10.0,20.0,0.0,0.0,0.0,0.0,1.0,25000.0,169800.0
216,262,インテル Xeon E5-2660 v4 BOX,https://kakaku.com/item/K0000869941/,XeonE5-2660V4 (Broadwell-EP),インテル,LGA2011-3,2.0,3.2,14.0,28.0,0.0,0.0,1.0,35000.0,0.0,0.0,184799.0
217,263,インテル Xeon Gold 5120 BOX,https://kakaku.com/item/K0000982860/,XeonGold5120 (Skylake-SP),インテル,LGA3647,2.2,3.2,14.0,28.0,0.0,0.0,1.0,19250.0,0.0,0.0,185790.0
218,264,インテル Xeon Gold 5220 BOX,https://kakaku.com/item/K0001159362/,XeonGold5220 (CascadeLake-SP),インテル,LGA3647,2.2,3.9,18.0,36.0,0.0,0.0,1.0,25000.0,0.0,0.0,193480.0
219,265,AMD EPYC 7351 BOX,https://kakaku.com/item/K0001087351/,EPYC7351,AMD,0,2.4,2.9,16.0,32.0,0.0,0.0,1.0,64000.0,0.0,0.0,197999.0
220,268,インテル Xeon Gold 6128 BOX,https://kakaku.com/item/K0000984678/,XeonGold6128 (Skylake-SP),インテル,LGA3647,3.4,3.7,6.0,12.0,0.0,0.0,1.0,19250.0,0.0,0.0,205990.0
221,270,インテル Xeon E5-2680 v4 BOX,https://kakaku.com/item/K0000869943/,XeonE5-2680V4 (Broadwell-EP),インテル,LGA2011-3,2.4,3.3,14.0,28.0,0.0,0.0,0.0,0.0,1.0,35000.0,219999.0
222,272,インテル Xeon E5-4607 BOX,https://kakaku.com/item/K0000377275/,XeonE5-4607,インテル,LGA2011,2.2,0.0,6.0,12.0,0.0,0.0,0.0,0.0,1.0,15000.0,228195.0
223,273,インテル Xeon Gold 6130 BOX,https://kakaku.com/item/K0000982856/,XeonGold6130 (Skylake-SP),インテル,LGA3647,2.1,3.7,16.0,32.0,0.0,0.0,1.0,22000.0,0.0,0.0,229890.0
224,274,インテル Xeon E5-2690 v2 BOX,https://kakaku.com/item/K0000575840/,XeonE5-2690V2 (IvyBridge),インテル,LGA2011,3.0,3.6,10.0,20.0,0.0,0.0,0.0,0.0,1.0,25000.0,240099.0
225,275,インテル Xeon E5-2643 BOX,https://kakaku.com/item/K0000348858/,XeonE5-2643,インテル,LGA2011,3.3,3.5,4.0,8.0,0.0,0.0,0.0,0.0,1.0,10000.0,242931.0
226,276,インテル Xeon E5-2690 v4 BOX,https://kakaku.com/item/K0000869946/,XeonE5-2690V4 (Broadwell-EP),インテル,LGA2011-3,2.6,3.5,14.0,28.0,0.0,0.0,0.0,0.0,1.0,35000.0,259599.0
227,277,インテル Xeon W-3245 バルク,https://kakaku.com/item/K0001211655/,XeonW-3245 (CascadeLake),インテル,LGA3647,3.2,4.6,16.0,32.0,0.0,0.0,1.0,22000.0,0.0,0.0,263990.0
228,278,インテル Xeon W-2175 バルク,https://kakaku.com/item/K0001098194/,XeonW-2175 (Skylake-W),インテル,LGA2066,2.5,4.3,14.0,28.0,0.0,0.0,1.0,19000.0,0.0,0.0,264815.0
229,280,インテル Xeon Gold 6134 BOX,https://kakaku.com/item/K0000982842/,XeonGold6134 (Skylake-SP),インテル,LGA3647,3.2,3.7,8.0,16.0,0.0,0.0,1.0,24750.0,0.0,0.0,267790.0
230,281,インテル Xeon E5-2687W v3 BOX,https://kakaku.com/item/K0000691897/,XeonE5-2687WV3 (Haswell-EP),インテル,LGA2011-3,3.1,3.5,10.0,20.0,0.0,0.0,0.0,0.0,1.0,25000.0,270424.0
231,282,インテル Xeon E5-4610 BOX,https://kakaku.com/item/K0000377273/,XeonE5-4610,インテル,LGA2011,2.4,2.9,6.0,12.0,0.0,0.0,0.0,0.0,1.0,15000.0,271440.0
232,283,インテル Xeon E5-2650L BOX,https://kakaku.com/item/K0000348856/,XeonE5-2650L,インテル,LGA2011,1.8,2.3,8.0,16.0,0.0,0.0,0.0,0.0,1.0,20000.0,294704.0
233,284,AMD EPYC 7551P BOX,https://kakaku.com/item/K0001087344/,EPYC7551P,AMD,0,2.0,3.0,32.0,64.0,0.0,0.0,1.0,64000.0,0.0,0.0,311299.0
234,285,インテル Xeon Gold 6240 BOX,https://kakaku.com/item/K0001159364/,XeonGold6240 (CascadeLake-SP),インテル,LGA3647,2.6,3.9,18.0,36.0,0.0,0.0,1.0,25000.0,0.0,0.0,311980.0
235,286,インテル Xeon Gold 6242 BOX,https://kakaku.com/item/K0001159361/,XeonGold6242 (CascadeLake-SP),インテル,LGA3647,2.8,3.9,16.0,32.0,0.0,0.0,1.0,22000.0,0.0,0.0,313400.0
236,287,インテル Xeon Gold 6138 BOX,https://kakaku.com/item/K0000982852/,XeonGold6138 (Skylake-SP),インテル,LGA3647,2.0,3.7,20.0,40.0,0.0,0.0,1.0,27500.0,0.0,0.0,321990.0
237,288,AMD EPYC 7401 BOX,https://kakaku.com/item/K0001087349/,EPYC7401,AMD,0,2.0,3.0,24.0,48.0,0.0,0.0,1.0,64000.0,0.0,0.0,329999.0
238,289,インテル Xeon Gold 6142 BOX,https://kakaku.com/item/K0000982848/,XeonGold6142 (Skylake-SP),インテル,LGA3647,2.6,3.7,16.0,32.0,0.0,0.0,1.0,22000.0,0.0,0.0,360990.0
239,290,インテル Xeon Gold 6248 BOX,https://kakaku.com/item/K0001159363/,XeonGold6248 (CascadeLake-SP),インテル,LGA3647,2.5,3.9,20.0,40.0,0.0,0.0,1.0,28000.0,0.0,0.0,381670.0
240,291,インテル Xeon E5-4620 BOX,https://kakaku.com/item/K0000377269/,XeonE5-4620,インテル,LGA2011,2.2,2.6,8.0,16.0,0.0,0.0,0.0,0.0,1.0,16000.0,392697.0
241,292,インテル Xeon E5-4617 BOX,https://kakaku.com/item/K0000377271/,XeonE5-4617,インテル,LGA2011,2.9,3.4,6.0,6.0,0.0,0.0,0.0,0.0,1.0,15000.0,392738.0
242,293,AMD EPYC 7451 BOX,https://kakaku.com/item/K0001087347/,EPYC7451,AMD,0,2.3,3.2,24.0,48.0,0.0,0.0,1.0,64000.0,0.0,0.0,426689.0
243,294,インテル Xeon W-3265 バルク,https://kakaku.com/item/K0001211653/,XeonW-3265 (CascadeLake),インテル,LGA3647,2.7,4.6,24.0,48.0,0.0,0.0,1.0,33000.0,0.0,0.0,434380.0
244,295,AMD EPYC 7551 BOX,https://kakaku.com/item/K0001087345/,EPYC7551,AMD,0,2.0,3.0,32.0,64.0,0.0,0.0,1.0,64000.0,0.0,0.0,532069.0
245,296,AMD EPYC 7501 BOX,https://kakaku.com/item/K0001087346/,EPYC7501,AMD,0,2.0,3.0,32.0,64.0,0.0,0.0,1.0,64000.0,0.0,0.0,581899.0
246,297,インテル Xeon E5-4640 BOX,https://kakaku.com/item/K0000377267/,XeonE5-4640,インテル,LGA2011,2.4,2.8,8.0,16.0,0.0,0.0,0.0,0.0,1.0,20000.0,636390.0
247,298,インテル Xeon W-3245M バルク,https://kakaku.com/item/K0001211654/,XeonW-3245M (CascadeLake),インテル,LGA3647,3.2,4.6,16.0,32.0,0.0,0.0,1.0,22000.0,0.0,0.0,648990.0
248,299,インテル Xeon Platinum 8164 BOX,https://kakaku.com/item/K0001006706/,XeonPlatinum8164 (Skylake-SP),インテル,LGA3647,2.0,3.7,26.0,52.0,0.0,0.0,1.0,35750.0,0.0,0.0,747990.0
249,300,インテル Xeon E5-4650 BOX,https://kakaku.com/item/K0000377263/,XeonE5-4650,インテル,LGA2011,2.7,3.3,8.0,16.0,0.0,0.0,0.0,0.0,1.0,20000.0,856949.0
250,301,インテル Xeon Platinum 8256 BOX,https://kakaku.com/item/K0001159360/,XeonPlatinum8256 (CascadeLake-SP),インテル,LGA3647,3.8,3.9,4.0,8.0,0.0,0.0,1.0,17000.0,0.0,0.0,863000.0
251,302,インテル Xeon Platinum 8170 BOX,https://kakaku.com/item/K0000984676/,XeonPlatinum8170 (Skylake-SP),インテル,LGA3647,2.1,3.7,26.0,52.0,0.0,0.0,1.0,35750.0,0.0,0.0,903900.0
252,303,インテル Xeon Platinum 8176 BOX,https://kakaku.com/item/K0000982876/,XeonPlatinum8176 (Skylake-SP),インテル,LGA3647,2.1,3.8,28.0,56.0,0.0,0.0,1.0,38500.0,0.0,0.0,1064900.0
