,capacity_sum,generation,PRICE
3592,64.0,4.0,43216.0
3593,32.0,4.0,43310.0
3594,64.0,4.0,43358.0
3595,32.0,4.0,43418.0
3596,8.0,4.0,43422.0
3597,64.0,4.0,43461.0
3598,64.0,4.0,43478.0
3599,32.0,4.0,43500.0
3600,32.0,4.0,43500.0
3601,32.0,4.0,43500.0
3602,32.0,3.0,43592.0
3603,8.0,4.0,43600.0
3604,32.0,4.0,43700.0
3605,32.0,4.0,44000.0
3606,32.0,4.0,44280.0
3607,32.0,4.0,44578.0
3609,32.0,3.0,44775.0
3610,32.0,3.0,44968.0
3611,16.0,4.0,44968.0
3612,32.0,3.0,45005.0
3613,32.0,4.0,45210.0
3614,32.0,4.0,45284.0
3615,32.0,4.0,45309.0
3616,32.0,4.0,45335.0
3617,64.0,4.0,45470.0
3618,32.0,4.0,45630.0
3619,64.0,4.0,45700.0
3620,64.0,4.0,45700.0
3621,64.0,4.0,45700.0
3622,1.0,1.0,45913.0
3623,64.0,4.0,45952.0
3624,32.0,4.0,46200.0
3625,32.0,4.0,46200.0
3626,64.0,4.0,46200.0
3627,64.0,4.0,46800.0
3628,32.0,4.0,46851.0
3629,64.0,4.0,47093.0
3630,64.0,4.0,47252.0
3631,32.0,3.0,47318.0
3632,32.0,3.0,47523.0
3633,64.0,4.0,47700.0
3634,64.0,4.0,47700.0
3635,64.0,4.0,47718.0
3636,64.0,4.0,47797.0
3637,64.0,4.0,47797.0
3638,32.0,4.0,48145.0
3639,8.0,3.0,48279.0
3640,48.0,4.0,48376.0
3641,32.0,3.0,48378.0
3642,16.0,4.0,48510.0
3643,16.0,3.0,48675.0
3644,64.0,4.0,48777.0
3645,64.0,4.0,48934.0
3646,16.0,4.0,49093.0
3647,32.0,4.0,49500.0
3648,24.0,3.0,49513.0
3649,32.0,4.0,50000.0
3650,64.0,4.0,50000.0
3651,64.0,4.0,50000.0
3652,16.0,4.0,50002.0
3653,64.0,4.0,50200.0
3654,32.0,3.0,50250.0
3655,64.0,4.0,50515.0
3656,64.0,4.0,50562.0
3657,32.0,4.0,50723.0
3658,64.0,4.0,50746.0
3659,32.0,4.0,50800.0
3660,32.0,4.0,50800.0
3661,64.0,4.0,51040.0
3662,64.0,4.0,51334.0
3663,32.0,3.0,51700.0
3664,64.0,4.0,51900.0
3665,64.0,4.0,51900.0
3666,64.0,4.0,51900.0
3667,64.0,4.0,51900.0
3668,64.0,4.0,51953.0
3669,64.0,4.0,51953.0
3670,64.0,4.0,51960.0
3671,32.0,4.0,51975.0
3672,32.0,4.0,51975.0
3673,32.0,4.0,51975.0
3674,16.0,4.0,52074.0
3675,16.0,4.0,52300.0
3676,32.0,4.0,52305.0
3677,64.0,4.0,52341.0
3678,64.0,4.0,52341.0
3679,64.0,4.0,52500.0
3680,64.0,4.0,52500.0
3681,32.0,4.0,52810.0
3682,16.0,4.0,53240.0
3683,32.0,4.0,53309.0
3684,32.0,4.0,53574.0
3685,64.0,4.0,53600.0
3686,64.0,4.0,53600.0
3687,32.0,4.0,53700.0
3688,64.0,4.0,53800.0
3689,64.0,4.0,53800.0
3690,64.0,4.0,53800.0
3691,64.0,4.0,53992.0
3692,64.0,4.0,53992.0
3693,64.0,4.0,54400.0
3694,8.0,3.0,54420.0
3695,64.0,4.0,54599.0
3696,32.0,4.0,54858.0
3697,8.0,3.0,55132.0
3698,32.0,4.0,55220.0
3699,64.0,4.0,55912.0
3700,32.0,4.0,55980.0
3701,64.0,4.0,55989.0
3702,32.0,4.0,56436.0
3703,48.0,4.0,56553.0
3704,32.0,4.0,56900.0
3705,32.0,4.0,56949.0
3706,32.0,4.0,57100.0
3707,32.0,4.0,57500.0
3708,8.0,2.0,57566.0
3709,16.0,4.0,57887.0
3710,32.0,4.0,57970.0
3711,32.0,4.0,58500.0
3712,64.0,4.0,58570.0
3713,64.0,4.0,58700.0
3714,64.0,4.0,58700.0
3715,64.0,4.0,58700.0
3716,4.0,2.0,58996.0
3717,32.0,4.0,59015.0
3718,64.0,4.0,59100.0
3719,64.0,4.0,59387.0
3720,64.0,4.0,59391.0
3721,64.0,4.0,59479.0
3722,32.0,4.0,59714.0
3723,64.0,4.0,59754.0
3724,64.0,4.0,59980.0
3725,64.0,4.0,60044.0
3726,64.0,4.0,60600.0
3727,64.0,4.0,60600.0
3728,64.0,4.0,60600.0
3729,64.0,4.0,61091.0
3730,32.0,4.0,61477.0
3731,16.0,4.0,61592.0
3732,64.0,4.0,61612.0
3733,64.0,4.0,61700.0
3734,16.0,4.0,61730.0
3735,128.0,4.0,62900.0
3736,16.0,4.0,62972.0
3737,32.0,4.0,63300.0
3738,64.0,4.0,63600.0
3739,64.0,4.0,63600.0
3740,32.0,4.0,64264.0
3741,64.0,4.0,64457.0
3742,64.0,4.0,64625.0
3743,32.0,3.0,65780.0
3744,64.0,4.0,67100.0
3745,64.0,4.0,67500.0
3746,128.0,4.0,67700.0
3747,128.0,4.0,67700.0
3748,64.0,4.0,67874.0
3749,64.0,4.0,68233.0
3750,64.0,4.0,68233.0
3751,2.0,2.0,68383.0
3752,64.0,4.0,68800.0
3753,32.0,4.0,69311.0
3754,128.0,4.0,69600.0
3755,32.0,4.0,71200.0
3756,4.0,2.0,71364.0
3757,32.0,4.0,71918.0
3758,128.0,4.0,72302.0
3759,16.0,4.0,72358.0
3760,64.0,4.0,72400.0
3761,64.0,4.0,72400.0
3762,64.0,4.0,73590.0
3763,32.0,4.0,73738.0
3764,64.0,4.0,74507.0
3765,64.0,4.0,74507.0
3766,64.0,4.0,74700.0
3767,64.0,4.0,74700.0
3768,16.0,4.0,74780.0
3769,64.0,4.0,75866.0
3770,64.0,4.0,76200.0
3771,64.0,4.0,77266.0
3772,64.0,4.0,77266.0
3773,1.0,2.0,77805.0
3774,64.0,4.0,77900.0
3775,32.0,3.0,78611.0
3776,64.0,4.0,78800.0
3777,32.0,4.0,79200.0
3778,128.0,4.0,79695.0
3779,128.0,4.0,80300.0
3780,128.0,4.0,80300.0
3781,128.0,4.0,80300.0
3782,32.0,4.0,80322.0
3783,64.0,4.0,80352.0
3784,96.0,4.0,80668.0
3785,128.0,4.0,80789.0
3786,16.0,3.0,81028.0
3787,64.0,4.0,81547.0
3788,128.0,4.0,81600.0
3789,128.0,4.0,81600.0
3790,64.0,4.0,81895.0
3791,64.0,4.0,81900.0
3792,64.0,4.0,82900.0
3793,64.0,4.0,82900.0
3794,128.0,4.0,83274.0
3795,32.0,3.0,83611.0
3796,64.0,4.0,85540.0
3797,64.0,4.0,87300.0
3798,64.0,4.0,87300.0
3799,64.0,4.0,87300.0
3800,64.0,4.0,89860.0
3801,32.0,4.0,90266.0
3802,16.0,4.0,91285.0
3803,128.0,4.0,93000.0
3804,128.0,4.0,93690.0
3805,32.0,4.0,94258.0
3806,128.0,4.0,95100.0
3807,64.0,4.0,95600.0
3808,64.0,4.0,99000.0
3809,128.0,4.0,99200.0
3810,64.0,4.0,100000.0
3811,64.0,4.0,100000.0
3812,64.0,4.0,100100.0
3813,64.0,4.0,101900.0
3814,64.0,4.0,101900.0
3815,64.0,4.0,101943.0
3816,64.0,4.0,101943.0
3817,64.0,4.0,102204.0
3818,128.0,4.0,103649.0
3819,128.0,4.0,103649.0
3820,32.0,4.0,104902.0
3821,128.0,4.0,106600.0
3822,128.0,4.0,106600.0
3823,128.0,4.0,107395.0
3824,128.0,4.0,108200.0
3825,128.0,4.0,108200.0
3826,128.0,4.0,108200.0
3827,128.0,4.0,108680.0
3828,128.0,4.0,109604.0
3829,64.0,4.0,114500.0
3830,128.0,4.0,118000.0
3831,64.0,4.0,119980.0
3832,64.0,4.0,120293.0
3833,64.0,4.0,120776.0
3834,128.0,4.0,121800.0
3835,64.0,4.0,122955.0
3836,32.0,4.0,123461.0
3837,64.0,4.0,124980.0
3838,64.0,4.0,125136.0
3839,64.0,4.0,125375.0
3840,128.0,4.0,128600.0
3841,64.0,4.0,128942.0
3842,128.0,4.0,129251.0
3843,128.0,4.0,136344.0
3844,128.0,4.0,143244.0
3845,128.0,4.0,143800.0
3846,64.0,3.0,145024.0
3847,64.0,4.0,148280.0
3848,128.0,4.0,150600.0
3849,128.0,4.0,155600.0
3850,128.0,4.0,155600.0
3851,64.0,3.0,167064.0
3852,256.0,4.0,167068.0
3853,32.0,3.0,167127.0
3854,128.0,4.0,168300.0
3855,128.0,4.0,177527.0
3856,64.0,4.0,187735.0
3857,64.0,4.0,188850.0
3858,128.0,4.0,196453.0
3859,128.0,4.0,201812.0
3860,64.0,4.0,204680.0
3861,128.0,3.0,233856.0
3862,128.0,4.0,242000.0
3863,128.0,4.0,271978.0
3864,128.0,4.0,304028.0
